Repository,ID,URL,PR_State,Total_Comments,Mentioner,Mentioner_Type,Source,Other_Bots
joshkotrous/hatchet,CWE-78,https://github.com/joshkotrous/hatchet/pull/13,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/13,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1305,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1339,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
ProjectOpenSea/seaport,CWE-78,https://github.com/ProjectOpenSea/seaport/pull/1354,Closed,1,odaysec,Human,PR Body,
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/138,Open,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/138,Open,0,app/pensarappdev,Bot,PR Title,pensarappdev[bot]
aws-amplify/amplify-cli,CWE-78,https://github.com/aws-amplify/amplify-cli/pull/14172,Merged,1,odaysec,Human,PR Body,
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/149,Open,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/149,Open,0,app/pensarappdev,Bot,PR Title,pensarappdev[bot]
SebastianAigner/kwordle-multiplatform,CWE-78,https://github.com/SebastianAigner/kwordle-multiplatform/pull/15,Closed,0,app/renovate,Bot,PR Body,renovate[bot]
rust-benchmark1/actix-web,CWE-78,https://github.com/rust-benchmark1/actix-web/pull/16,Merged,1,rust-benchmark1,Human,PR Title,
sameer6pre/cpp-programming,CWE-78,https://github.com/sameer6pre/cpp-programming/pull/16,Open,0,sameer6pre,Human,PR Title,
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/166,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/166,Open,0,app/pensarappstaging,Bot,PR Title,pensarappstaging[bot]
ruvnet/ruv-FANN,CWE-78,https://github.com/ruvnet/ruv-FANN/pull/168,Closed,0,mikkihugo,Human,PR Body,
sameer6pre/cpp-programming,CWE-78,https://github.com/sameer6pre/cpp-programming/pull/17,Open,0,sameer6pre,Human,PR Title,
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/172,Open,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
