Repository,ID,URL,PR_State,Total_Comments,Mentioner,Mentioner_Type,Source,Other_Bots
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/533,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/528,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/518,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/514,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/513,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/510,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/505,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/503,Open,0,dustin04x,Human,PR Body,
csrausyan2/nodejs-goof,GHSA-PXG6-PF52-XH8X,https://github.com/csrausyan2/nodejs-goof/pull/54,Open,0,csrausyan2,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/485,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/482,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/480,Open,0,dustin04x,Human,PR Body,
niabhail/kubecon22-snyk-goof,GHSA-PXG6-PF52-XH8X,https://github.com/niabhail/kubecon22-snyk-goof/pull/131,Open,0,niabhail,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/478,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/475,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/469,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/466,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/456,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/453,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/449,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/443,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/431,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/428,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/424,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/418,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/400,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/395,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/388,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/379,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/375,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/371,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/369,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/365,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/362,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/359,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/340,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/336,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/331,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/328,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/324,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/319,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/311,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/305,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/297,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/291,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/281,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/273,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/267,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/263,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/249,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/239,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/228,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/231,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/225,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/217,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/205,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/192,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/182,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/179,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/167,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/163,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/159,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/157,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/154,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/153,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/147,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/143,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/136,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/134,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/130,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/125,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/119,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/118,Open,0,dustin04x,Human,PR Body,
